ed_year,ed_type,ed_noc,sport,event,result_id,athlete,sex,age,height,weight,athl_noc,nb_participation,rank_n1,best_rank,medal_n,medal_n1,total_medals,proba_0,proba_1,prediction,prediction_correct,rank,predict_final
2016,Summer,BRA,Table Tennis,"Singles, Men",395800.0,Uladzimir Samsonau,Male,40.0,189.0,83.0,BLR,5,9.0,5.0,0,0,0.0,0.9398796207583467,0.060120379241653275,0,true,19.0,0
2016,Summer,BRA,Table Tennis,"Singles, Women",395960.0,Funke Oshonaike,Female,41.0,167.0,59.0,NGR,4,49.0,33.0,0,0,0.0,0.9470736811174331,0.05292631888256708,0,true,33.0,0
2016,Summer,BRA,Table Tennis,"Singles, Men",395800.0,Segun Toriola,Male,42.0,182.0,70.0,NGR,5,49.0,17.0,0,0,0.0,0.94635953312077,0.05364046687922988,0,true,30.0,0
2016,Summer,BRA,Table Tennis,"Singles, Men",395800.0,Aleksandar Karakašević,Male,41.0,178.0,85.0,SRB,4,33.0,17.0,0,0,0.0,0.9685667112344536,0.031433288765546435,0,true,65.0,0
2016,Summer,BRA,Canoe Sprint,"Canadian Singles, 1,000 metres, Men",353521.0,Martin Marinov,Male,49.0,178.0,88.0,AUS,0,,,0,0,0.0,0.9266124107078536,0.07338758929214631,0,true,15.0,0
2016,Summer,BRA,Equestrian Eventing,"Individual, Open",358390.0,Linda Algotsson,Female,44.0,162.0,50.0,SWE,3,36.0,13.0,0,0,0.0,0.9470736811174331,0.05292631888256708,0,true,28.0,0
2016,Summer,BRA,Equestrian Jumping,"Individual, Open",358434.0,Malin Baryard-Johnsson,Female,41.0,172.0,52.0,SWE,3,,20.0,0,0,0.0,0.9470736811174331,0.05292631888256708,0,true,28.0,0
2016,Summer,BRA,Equestrian Eventing,"Individual, Open",358390.0,Karin Donckers,Female,45.0,168.0,57.0,BEL,4,15.0,8.0,0,0,0.0,0.9449771369325872,0.05502286306741274,0,true,22.0,0
2016,Summer,BRA,Equestrian Dressage,"Individual, Open",358406.0,Beatriz Ferrer-Salat Serra,Female,50.0,176.0,58.0,ESP,3,3.0,3.0,0,1,1.0,0.8678576235678526,0.1321423764321474,0,true,6.0,0
2016,Summer,BRA,Equestrian Dressage,"Individual, Open",358406.0,Mary Hanna,Female,62.0,173.0,63.0,AUS,4,44.0,24.0,0,0,0.0,0.9470736811174331,0.05292631888256708,0,true,24.0,0
2016,Summer,BRA,Equestrian Dressage,"Individual, Open",358406.0,Isabell Werth,Female,47.0,169.0,66.0,GER,4,2.0,1.0,1,1,4.0,0.5797364157729366,0.4202635842270635,1,true,1.0,1
2016,Summer,BRA,Equestrian Dressage,"Individual, Open",358406.0,Tinne Silfvén,Female,49.0,167.0,60.0,SWE,6,11.0,11.0,0,0,0.0,0.9449771369325872,0.05502286306741274,0,true,21.0,0
2016,Summer,BRA,Equestrian Jumping,"Individual, Open",358434.0,Ludger Beerbaum,Male,53.0,190.0,85.0,GER,5,7.0,1.0,0,0,0.0,0.9145800537807924,0.08541994621920745,0,true,9.0,0
2016,Summer,BRA,Equestrian Jumping,"Individual, Open",358434.0,Rolf-Göran Bengtsson,Male,54.0,171.0,67.0,SWE,4,38.0,2.0,0,0,0.0,0.9470736811174331,0.05292631888256708,0,true,29.0,0
2016,Summer,BRA,Equestrian Jumping,"Individual, Open",358434.0,Roger-Yves Bost,Male,51.0,176.0,80.0,FRA,1,,,0,0,0.0,0.9581907435784026,0.041809256421597406,0,true,46.0,0
2016,Summer,BRA,Equestrian Eventing,"Individual, Open",358390.0,Phillip Dutton,Male,53.0,168.0,68.0,AUS,3,23.0,13.0,1,0,0.0,0.9449771369325872,0.05502286306741274,0,false,23.0,0
2016,Summer,BRA,Equestrian Eventing,"Individual, Open",358390.0,William Fox-Pitt,Male,47.0,196.0,80.0,GBR,3,27.0,12.0,0,0,0.0,0.942158507556756,0.05784149244324389,0,true,17.0,0
2016,Summer,BRA,Equestrian Jumping,"Individual, Open",358434.0,Peder Fredricson,Male,44.0,189.0,80.0,SWE,2,4.0,4.0,1,0,0.0,0.9024143444604223,0.0975856555395777,0,false,8.0,0
2016,Summer,BRA,Equestrian Dressage,"Individual, Open",358406.0,Carl Hester,Male,49.0,182.0,86.0,GBR,4,5.0,5.0,0,0,0.0,0.9147977539887876,0.08520224601121228,0,true,13.0,0
2016,Summer,BRA,Equestrian Jumping,"Individual, Open",358434.0,Scott Keach,Male,51.0,185.0,80.0,AUS,1,23.0,23.0,0,0,0.0,0.941427902972175,0.05857209702782496,0,true,15.0,0
2016,Summer,BRA,Equestrian Jumping,"Individual, Open",358434.0,Uli Kirchhoff,Male,49.0,190.0,86.0,GER,1,1.0,1.0,0,1,1.0,0.7002350756935702,0.2997649243064298,1,false,2.0,1
2016,Summer,BRA,Equestrian Jumping,"Individual, Open",358434.0,Doda,Male,43.0,186.0,86.0,BRA,4,12.0,8.0,0,0,0.0,0.9440965518193429,0.05590344818065692,0,true,23.0,0
2016,Summer,BRA,Equestrian Dressage,"Individual, Open",358406.0,Steffen Peters,Male,52.0,173.0,68.0,USA,3,17.0,4.0,0,0,0.0,0.8826915233524029,0.11730847664759715,0,true,10.0,0
2016,Summer,BRA,Equestrian Jumping,"Individual, Open",358434.0,Philippe Rozier,Male,53.0,173.0,63.0,FRA,2,2112.0,20.0,0,0,0.0,0.9470736811174331,0.05292631888256708,0,true,30.0,0
2016,Summer,BRA,Equestrian Jumping,"Individual, Open",358434.0,Nick Skelton,Male,59.0,175.0,76.0,GBR,6,5.0,5.0,1,0,0.0,0.9160988364317246,0.0839011635682754,0,false,10.0,0
2016,Summer,BRA,Equestrian Jumping,"Individual, Open",358434.0,Taizo Sugitani,Male,40.0,170.0,63.0,JPN,5,33.0,15.0,0,0,0.0,0.9449771369325872,0.05502286306741274,0,true,25.0,0
2016,Summer,BRA,Equestrian Eventing,"Individual, Open",358390.0,Mark Todd,Male,60.0,190.0,78.0,NZL,8,12.0,1.0,0,0,0.0,0.9345972632554028,0.0654027367445972,0,true,14.0,0
2016,Summer,BRA,Equestrian Jumping,"Individual, Open",358434.0,John Whitaker,Male,61.0,171.0,70.0,GBR,5,,9.0,0,0,0.0,0.9470736811174331,0.05292631888256708,0,true,31.0,0
2016,Summer,BRA,Equestrian Jumping,"Individual, Open",358434.0,Michael Whitaker,Male,56.0,172.0,69.0,GBR,4,,15.0,0,0,0.0,0.9470736811174331,0.05292631888256708,0,true,32.0,0
2016,Summer,BRA,Cycling Mountain Bike,"Cross-Country, Women",356962.0,Gunn Rita Dahle-Flesjå,Female,43.0,173.0,64.0,NOR,4,,1.0,0,0,0.0,0.920473577588848,0.07952642241115197,0,true,16.0,0
2016,Summer,BRA,Fencing,"Foil, Individual, Women",357898.0,Aida Mohamed,Female,40.0,162.0,57.0,HUN,5,9.0,4.0,0,0,0.0,0.9449771369325872,0.05502286306741274,0,true,20.0,0
2016,Summer,BRA,Fencing,"Épée, Individual, Men",357646.0,Géza Imre,Male,42.0,184.0,75.0,HUN,4,9.0,3.0,1,0,0.0,0.944236365409062,0.05576363459093815,0,false,25.0,0
2016,Summer,BRA,Artistic Gymnastics,"Balance Beam, Women",353693.0,Oksana Chusovitina,Female,41.0,153.0,43.0,GER,5,,,0,0,0.0,0.9652054555736151,0.03479454442638475,0,true,20.0,0
2016,Summer,BRA,Artistic Gymnastics,"Horse Vault, Women",353683.0,Oksana Chusovitina,Female,41.0,153.0,43.0,GER,6,5.0,2.0,0,0,0.0,0.927115743413211,0.07288425658678896,0,true,3.0,1
2016,Summer,BRA,Rowing,"Single Sculls, Women",354046.0,Katsiaryna Karsten,Female,44.0,185.0,80.0,BLR,5,5.0,1.0,0,0,0.0,0.8791872757416607,0.1208127242583393,0,true,6.0,0
2016,Summer,BRA,Shooting,"Air Pistol, 10 metres, Women",395743.0,Enkelejda Shehu,Female,47.0,163.0,57.0,ALB,1,21.0,21.0,0,0,0.0,0.9686473577463129,0.03135264225368692,0,true,40.0,0
2016,Summer,BRA,Shooting,"Sporting Pistol, 25 metres, Women",395746.0,Enkelejda Shehu,Female,47.0,163.0,57.0,ALB,2,15.0,14.0,0,0,0.0,0.9686473577463129,0.03135264225368692,0,true,37.0,0
2016,Summer,BRA,Shooting,"Air Rifle, 10 metres, Women",395754.0,Amelia Fournel,Female,39.0,160.0,50.0,ARG,2,28.0,13.0,0,0,0.0,0.9596865140009596,0.04031348599904034,0,true,40.0,0
2016,Summer,BRA,Shooting,"Small-Bore Rifle, Three Positions, 50 metres, Women",395757.0,Amelia Fournel,Female,39.0,160.0,50.0,ARG,1,41.0,41.0,0,0,0.0,0.9698070536382464,0.030192946361753712,0,true,36.0,0
2016,Summer,BRA,Shooting,"Skeet, Men",395735.0,Michael Maskell,Male,50.0,175.0,114.0,BAR,3,31.0,23.0,0,0,0.0,0.9452177001131336,0.054782299886866316,0,true,17.0,0
2016,Summer,BRA,Shooting,"Air Pistol, 10 metres, Women",395743.0,Lalita Yauhleuskaya,Female,53.0,158.0,64.0,AUS,5,40.0,8.0,0,0,0.0,0.9470736811174331,0.05292631888256708,0,true,18.0,0
2016,Summer,BRA,Shooting,"Sporting Pistol, 25 metres, Women",395746.0,Lalita Yauhleuskaya,Female,53.0,158.0,64.0,AUS,4,17.0,3.0,0,0,0.0,0.9449771369325872,0.05502286306741274,0,true,15.0,0
2016,Summer,BRA,Shooting,"Rapid-Fire Pistol, 25 metres, Men",395703.0,Emil Milev,Male,48.0,178.0,84.0,BUL,5,13.0,2.0,0,0,0.0,0.9448390721442288,0.055160927855771064,0,true,11.0,0
2016,Summer,BRA,Shooting,"Trap, Women",395763.0,Cynthia Meyer,Female,51.0,163.0,51.0,CAN,2,16.0,10.0,0,0,0.0,0.9232874474786298,0.07671255252137026,0,true,14.0,0
2016,Summer,BRA,Shooting,"Trap, Men",395723.0,Danilo Caro,Male,51.0,175.0,74.0,COL,4,29.0,7.0,0,0,0.0,0.9470736811174331,0.05292631888256708,0,true,21.0,0
2016,Summer,BRA,Shooting,"Skeet, Men",395735.0,Juan Miguel Rodríguez,Male,49.0,183.0,86.0,CUB,3,3.0,3.0,0,1,1.0,0.8591258412639952,0.1408741587360048,0,true,3.0,1
2016,Summer,BRA,Shooting,"Trap, Men",395723.0,David Kostelecký,Male,41.0,190.0,93.0,CZE,4,14.0,1.0,0,0,0.0,0.9323350272281296,0.06766497277187047,0,true,4.0,0
2016,Summer,BRA,Shooting,"Small-Bore Rifle, Prone, 50 metres, Men",395720.0,Torben Grimmel,Male,41.0,182.0,90.0,DEN,4,24.0,2.0,0,0,0.0,0.9422869506862036,0.0577130493137964,0,true,15.0,0
2016,Summer,BRA,Shooting,"Air Pistol, 10 metres, Women",395743.0,Nino Salukvadze,Female,47.0,168.0,58.0,GEO,7,33.0,2.0,0,0,0.0,0.9449771369325872,0.05502286306741274,0,true,15.0,0
2016,Summer,BRA,Shooting,"Sporting Pistol, 25 metres, Women",395746.0,Nino Salukvadze,Female,47.0,168.0,58.0,GEO,7,15.0,1.0,0,0,0.0,0.9371118786504844,0.06288812134951563,0,true,11.0,0
2016,Summer,BRA,Shooting,"Trap, Men",395723.0,Giovanni Pellielo,Male,46.0,173.0,93.0,ITA,5,8.0,2.0,1,0,0.0,0.9368513262712109,0.06314867372878898,0,false,10.0,0
2016,Summer,BRA,Shooting,"Double Trap, Men",395729.0,Fehaid Al-Deehani,Male,50.0,178.0,95.0,IOA,4,4.0,3.0,1,0,0.0,0.8762178808820934,0.12378211911790656,0,false,7.0,0
2016,Summer,BRA,Shooting,"Skeet, Men",395735.0,Abdullah Al-Rashidi,Male,53.0,183.0,83.0,IOA,5,21.0,7.0,1,0,0.0,0.941427902972175,0.05857209702782496,0,false,15.0,0
2016,Summer,BRA,Shooting,"Air Pistol, 10 metres, Women",395743.0,Otryadyn Gündegmaa,Female,38.0,168.0,63.0,MGL,5,18.0,9.0,0,0,0.0,0.9449771369325872,0.05502286306741274,0,true,16.0,0
2016,Summer,BRA,Shooting,"Sporting Pistol, 25 metres, Women",395746.0,Otryadyn Gündegmaa,Female,38.0,168.0,63.0,MGL,5,27.0,2.0,0,0,0.0,0.9470736811174331,0.05292631888256708,0,true,18.0,0
2016,Summer,BRA,Shooting,"Trap, Men",395723.0,Francisco Boza,Male,52.0,176.0,95.0,PER,3,7.0,7.0,0,0,0.0,0.9402845889713202,0.059715411028679874,0,true,11.0,0
2016,Summer,BRA,Shooting,"Skeet, Men",395735.0,Nasser Al-Attiya,Male,46.0,178.0,82.0,QAT,5,3.0,3.0,0,1,1.0,0.9181312219635172,0.08186877803648289,0,true,8.0,0
2016,Summer,BRA,Shooting,"Air Pistol, 10 metres, Men",395700.0,Vladimir Isakov,Male,46.0,178.0,83.0,RUS,2,3.0,3.0,0,1,1.0,0.8207968107998133,0.1792031892001867,1,false,3.0,1
2016,Summer,BRA,Shooting,"Skeet, Women",395769.0,Kim Rhode,Female,37.0,163.0,82.0,USA,4,1.0,1.0,1,1,2.0,0.6388461000844341,0.36115389991556585,1,true,1.0,1
2016,Summer,BRA,Shooting,"Small-Bore Rifle, Prone, 50 metres, Men",395720.0,Stevan Pletikosić,Male,44.0,184.0,80.0,IOA,5,10.0,3.0,0,0,0.0,0.941427902972175,0.05857209702782496,0,true,14.0,0
2016,Summer,BRA,Shooting,"Small-Bore Rifle, Three Positions, 50 metres, Men",395714.0,Stevan Pletikosić,Male,44.0,184.0,80.0,IOA,4,11.0,11.0,0,0,0.0,0.941427902972175,0.05857209702782496,0,true,19.0,0
2016,Summer,BRA,Diving,"Springboard, Men",353750.0,Ken Terauchi,Male,36.0,170.0,68.0,JPN,3,11.0,8.0,0,0,0.0,0.9432703640971171,0.05672963590288299,0,true,14.0,0
2016,Summer,BRA,Swimming,"50 metres Freestyle, Women",357170.0,Therèse Alshammar,Female,39.0,180.0,64.0,SWE,4,6.0,2.0,0,0,0.0,0.935341872965249,0.0646581270347511,0,true,22.0,0
2016,Summer,BRA,Sailing,"Windsurfer, Women",356173.0,Gelly Skarlatou,Female,40.0,165.0,57.0,GRE,3,16.0,16.0,0,0,0.0,0.9232874474786298,0.07671255252137026,0,true,13.0,0
2016,Summer,BRA,Sailing,"Windsurfer, Men",356060.0,Áron Gádorfalvi,Male,39.0,184.0,73.0,HUN,5,25.0,19.0,0,0,0.0,0.944236365409062,0.05576363459093815,0,true,16.0,0
2016,Summer,BRA,Sailing,"One Person Heavyweight Dinghy, Men",356152.0,Allan Julie,Male,39.0,181.0,91.0,SEY,0,,,0,0,0.0,0.9728711006449874,0.027128899355012653,0,true,23.0,0
2016,Summer,BRA,Sailing,"Windsurfer, Men",356060.0,Maksim Oberemko,Male,38.0,186.0,73.0,RUS,5,23.0,12.0,0,0,0.0,0.9117908683405797,0.0882091316594203,0,true,7.0,0
2016,Summer,BRA,Sailing,"Windsurfer, Men",356060.0,João Rodrigues,Male,45.0,179.0,73.0,POR,6,14.0,6.0,0,0,0.0,0.9449771369325872,0.05502286306741274,0,true,17.0,0
2016,Summer,BRA,Sailing,"One Person Dinghy, Men",356085.0,Robert Scheidt,Male,43.0,188.0,76.0,BRA,0,,,0,0,0.0,0.9585983151237332,0.04140168487626696,0,true,39.0,0
2016,Summer,BRA,Athletics,"Marathon, Women",359066.0,Érika Olivera,Female,40.0,165.0,55.0,CHI,4,61.0,27.0,0,0,0.0,0.960229402479616,0.039770597520384005,0,true,116.0,0
2016,Summer,BRA,Athletics,"50 kilometres Race Walk, Men",358683.0,Jesús Ángel García,Male,47.0,172.0,64.0,ESP,6,17.0,4.0,0,0,0.0,0.9449771369325872,0.05502286306741274,0,true,20.0,0
2016,Summer,BRA,Athletics,"Marathon, Women",359066.0,Jeļena Prokopčuka,Female,40.0,168.0,52.0,LAT,0,,,0,0,0.0,0.960229402479616,0.039770597520384005,0,true,117.0,0
2016,Summer,BRA,Athletics,"100 metres, Men",358560.0,Kim Collins,Male,40.0,180.0,77.0,SKN,5,,6.0,0,0,0.0,0.9748834357659384,0.025116564234061483,0,true,50.0,0
2016,Summer,BRA,Archery,"Individual, Women",351166.0,Khatuna Narimanidze,Female,42.0,175.0,79.0,GEO,3,9.0,9.0,0,0,0.0,0.9449771369325872,0.05502286306741274,0,true,24.0,0
2016,Summer,BRA,Archery,"Individual, Women",351166.0,Evangelia Psarra,Female,42.0,172.0,63.0,GRE,4,33.0,7.0,0,0,0.0,0.9449771369325872,0.05502286306741274,0,true,25.0,0
2018,Winter,KOR,Speed Skating,"3,000 metres, Women",9001056.0,Claudia Pechstein,Female,46.0,166.0,61.0,GER,5,4.0,1.0,0,0,0.0,0.8989653261046997,0.1010346738953003,0,true,5.0,0
2018,Winter,KOR,Speed Skating,"5,000 metres, Women",9001057.0,Claudia Pechstein,Female,46.0,166.0,61.0,GER,6,5.0,1.0,0,0,0.0,0.8695239142586015,0.13047608574139852,0,true,2.0,1
2018,Winter,KOR,Speed Skating,"Mass Start, Women",9001072.0,Claudia Pechstein,Female,46.0,166.0,61.0,GER,0,,,0,0,0.0,0.9242825080652648,0.07571749193473509,0,true,7.0,0
2016,Summer,BRA,Archery,"Individual, Men",351070.0,Bård Nesteng,Male,37.0,183.0,80.0,NOR,2,9.0,9.0,0,0,0.0,0.9447454795796092,0.05525452042039069,0,true,34.0,0
2016,Summer,BRA,Athletics,"400 metres, Men",358596.0,Chris Brown,Male,38.0,178.0,75.0,BAH,4,4.0,4.0,0,0,0.0,0.908388775916534,0.09161122408346616,0,true,11.0,0
2016,Summer,BRA,Athletics,"Marathon, Women",359066.0,Veerle Dejaeghere,Female,43.0,159.0,46.0,BEL,0,,,0,0,0.0,0.960229402479616,0.039770597520384005,0,true,118.0,0
2016,Summer,BRA,Athletics,"Hammer Throw, Men",358817.0,Ivan Tsikhan,Male,40.0,186.0,110.0,BLR,3,3.0,3.0,1,1,1.0,0.8206153496309161,0.1793846503690839,1,true,2.0,1
2016,Summer,BRA,Athletics,"10,000 metres, Women",359065.0,Diane Nukuri-Johnson,Female,32.0,183.0,59.0,BDI,0,,,0,0,0.0,0.9803887426279771,0.019611257372022784,0,true,37.0,0
2016,Summer,BRA,Athletics,"High Jump, Women",359111.0,Blanka Vlašić,Female,33.0,193.0,71.0,CRO,3,2.0,2.0,1,1,1.0,0.8358618431092937,0.16413815689070635,0,false,2.0,1
2016,Summer,BRA,Athletics,"Discus Throw, Men",358794.0,Frank Casañas,Male,38.0,187.0,117.0,CUB,4,7.0,5.0,0,0,0.0,0.9361443931004724,0.0638556068995275,0,true,26.0,0
2018,Winter,KOR,Ski Jumping,"Large Hill, Individual, Men",9000815.0,Janne Ahonen,Male,41.0,184.0,66.0,FIN,6,22.0,9.0,0,0,0.0,0.9492146051788136,0.05078539482118628,0,true,26.0,0
2018,Winter,KOR,Ski Jumping,"Normal Hill, Individual, Men",9000810.0,Janne Ahonen,Male,41.0,184.0,66.0,FIN,6,29.0,4.0,0,0,0.0,0.9511580337381396,0.04884196626186048,0,true,24.0,0
2018,Winter,KOR,Cross Country Skiing,"30 kilometres Skiathlon, Men",9000279.0,Siarhei Dalidovich,Male,45.0,175.0,68.0,BLR,2,33.0,33.0,0,0,0.0,0.9520583411815025,0.047941658818497636,0,true,27.0,0
2016,Summer,BRA,Athletics,"Marathon, Women",359066.0,Nebiat Habtemariam,Female,38.0,159.0,40.0,ERI,1,47.0,47.0,0,0,0.0,0.981263334415214,0.01873666558478613,0,true,156.0,0
2016,Summer,BRA,Athletics,"Long Jump, Women",359152.0,Concepción Montaner,Female,35.0,170.0,59.0,ESP,3,,,0,0,0.0,0.9589752052363972,0.041024794763602934,0,true,33.0,0
2016,Summer,BRA,Athletics,"Discus Throw, Women",359221.0,Mélina Robert-Michon,Female,37.0,180.0,85.0,FRA,4,5.0,5.0,1,0,0.0,0.9158947587745804,0.08410524122541979,0,false,12.0,0
2016,Summer,BRA,Athletics,"10,000 metres, Women",359065.0,Jo Pavey,Female,43.0,163.0,50.0,GBR,2,7.0,7.0,0,0,0.0,0.9422974971369624,0.05770250286303751,0,true,10.0,0
2016,Summer,BRA,Athletics,"Discus Throw, Men",358794.0,Zoltán Kővágó,Male,37.0,204.0,132.0,HUN,3,,2.0,0,0,0.0,0.9368284668958862,0.06317153310411386,0,true,28.0,0
2016,Summer,BRA,Athletics,"50 kilometres Race Walk, Men",358683.0,Robbie Heffernan,Male,38.0,171.0,58.0,IRL,1,3.0,3.0,0,1,1.0,0.8678576235678526,0.1321423764321474,0,true,2.0,1
2016,Summer,BRA,Athletics,"Triple Jump, Men",358748.0,Fabrizio Donato,Male,40.0,189.0,83.0,ITA,4,3.0,3.0,0,1,1.0,0.8566989254204531,0.14330107457954694,0,true,5.0,0
2016,Summer,BRA,Athletics,"200 metres, Women",359005.0,Veronica Campbell-Brown,Female,34.0,168.0,58.0,JAM,3,4.0,1.0,0,0,0.0,0.8856856609666159,0.11431433903338395,0,true,4.0,0
2018,Winter,KOR,Ski Jumping,"Large Hill, Individual, Men",9000815.0,Noriaki Kasai,Male,46.0,176.0,60.0,JPN,6,2.0,2.0,0,1,1.0,0.8910479405838285,0.10895205941617143,0,true,3.0,1
2018,Winter,KOR,Ski Jumping,"Normal Hill, Individual, Men",9000810.0,Noriaki Kasai,Male,46.0,176.0,60.0,JPN,7,8.0,5.0,0,0,0.0,0.937364036032462,0.0626359639675379,0,true,15.0,0
2016,Summer,BRA,Athletics,"10,000 metres, Women",359065.0,Vivian Cheruiyot,Female,33.0,153.0,40.0,KEN,1,3.0,3.0,1,1,1.0,0.7194553845322644,0.2805446154677356,1,true,2.0,1
2016,Summer,BRA,Athletics,"5,000 metres, Women",359060.0,Vivian Cheruiyot,Female,33.0,153.0,40.0,KEN,3,2.0,2.0,1,1,1.0,0.7130823694227323,0.2869176305772677,1,true,1.0,1
2016,Summer,BRA,Athletics,"5,000 metres, Men",358633.0,Bernard Lagat,Male,42.0,173.0,58.0,KEN,2,4.0,4.0,0,0,0.0,0.8227179979164043,0.17728200208359576,1,false,4.0,0
2016,Summer,BRA,Athletics,"Shot Put, Men",358771.0,Ion Emilianov,Male,39.0,202.0,165.0,MDA,3,,,0,0,0.0,0.9451894898305309,0.054810510169469036,0,true,28.0,0
2016,Summer,BRA,Athletics,"Marathon, Men",358639.0,Meb Keflezighi,Male,41.0,166.0,56.0,USA,2,4.0,2.0,0,0,0.0,0.8128864051347092,0.18711359486529075,1,false,2.0,1
2016,Summer,BRA,Athletics,"Marathon, Women",359066.0,Olivera Jevtić,Female,39.0,174.0,51.0,SRB,3,,6.0,0,0,0.0,0.9748834357659384,0.025116564234061483,0,true,137.0,0
2016,Summer,BRA,Badminton,"Singles, Men",351550.0,Boonsak Ponsana,Male,34.0,179.0,75.0,THA,4,17.0,4.0,0,0,0.0,0.9432703640971171,0.05672963590288299,0,true,24.0,0
2016,Summer,BRA,Canoe Sprint,"Kayak Singles, 200 metres, Women",353554.0,Teresa Portela,Female,34.0,172.0,69.0,ESP,1,4.0,4.0,0,0,0.0,0.8397820381215746,0.16021796187842546,0,true,7.0,0
2016,Summer,BRA,Canoe Sprint,"Kayak Singles, 200 metres, Men",353450.0,Ronny Rauhe,Male,35.0,179.0,82.0,GER,1,8.0,8.0,1,0,0.0,0.8116858790835368,0.1883141209164632,1,true,5.0,0
2016,Summer,BRA,Canoe Sprint,"Kayak Singles, 200 metres, Women",353554.0,İnna Osipenko-Radomska,Female,34.0,166.0,63.0,AZE,1,2.0,2.0,1,1,1.0,0.7151713360498182,0.2848286639501818,1,true,3.0,1
2016,Summer,BRA,Canoe Sprint,"Kayak Singles, 500 metres, Women",353567.0,İnna Osipenko-Radomska,Female,34.0,166.0,63.0,AZE,3,2.0,1.0,0,1,2.0,0.6701275842723942,0.32987241572760584,1,false,2.0,1
2016,Summer,BRA,Canoe Sprint,"Kayak Singles, 200 metres, Women",353554.0,Natasa Dusev-Janics,Female,34.0,174.0,68.0,HUN,1,3.0,3.0,0,1,1.0,0.5888301414925781,0.4111698585074219,1,false,2.0,1
2016,Summer,BRA,Cycling Road,"Road Race, Individual, Men",356740.0,Murilo Fischer,Male,37.0,170.0,68.0,BRA,4,32.0,19.0,0,0,0.0,0.953497554930786,0.046502445069214055,0,true,31.0,0
2016,Summer,BRA,Cycling Mountain Bike,"Cross-Country, Men",356836.0,José Antonio Hermida,Male,38.0,172.0,67.0,ESP,4,4.0,2.0,0,0,0.0,0.908388775916534,0.09161122408346616,0,true,5.0,0
2016,Summer,BRA,Cycling Mountain Bike,"Cross-Country, Women",356962.0,Sabine Spitz,Female,45.0,167.0,60.0,GER,4,2.0,1.0,0,1,3.0,0.6824539453202491,0.3175460546797511,1,false,1.0,1
2016,Summer,BRA,Diving,"Springboard, Women",353840.0,Juliana Veloso,Female,36.0,160.0,62.0,BRA,3,28.0,18.0,0,0,0.0,0.9454281860591871,0.05457181394081303,0,true,18.0,0
2016,Summer,BRA,Diving,"Springboard, Women",353840.0,Diana Pineda,Female,32.0,167.0,55.0,COL,2,20.0,20.0,0,0,0.0,0.9432703640971171,0.05672963590288299,0,true,14.0,0
2016,Summer,BRA,Diving,"Springboard, Women",353840.0,Tania Cagnotto,Female,31.0,160.0,54.0,ITA,4,4.0,4.0,1,0,0.0,0.6813063779451701,0.3186936220548299,1,true,2.0,1
2016,Summer,BRA,Diving,"Springboard, Women",353840.0,Maria Marconi,Female,32.0,159.0,55.0,ITA,2,17.0,17.0,0,0,0.0,0.9432703640971171,0.05672963590288299,0,true,15.0,0
2016,Summer,BRA,Equestrian Dressage,"Individual, Open",358406.0,Kristy Oatley-Nist,Female,38.0,170.0,56.0,AUS,3,43.0,9.0,0,0,0.0,0.9470736811174331,0.05292631888256708,0,true,25.0,0
2016,Summer,BRA,Equestrian Eventing,"Individual, Open",358390.0,Stuart Tinney,Male,52.0,180.0,71.0,AUS,1,,,0,0,0.0,0.960229402479616,0.039770597520384005,0,true,55.0,0
2016,Summer,BRA,Equestrian Eventing,"Individual, Open",358390.0,Carlos Parro,Male,37.0,179.0,76.0,BRA,1,21.0,21.0,0,0,0.0,0.9449771369325872,0.05502286306741274,0,true,24.0,0
2016,Summer,BRA,Equestrian Eventing,"Individual, Open",358390.0,Pippa Funnell,Female,48.0,168.0,68.0,GBR,1,3.0,3.0,0,1,1.0,0.8678576235678526,0.1321423764321474,0,true,4.0,0
2016,Summer,BRA,Equestrian Eventing,"Individual, Open",358390.0,Ingrid Klimke,Female,48.0,172.0,58.0,GER,3,25.0,5.0,0,0,0.0,0.9293994494576258,0.07060055054237427,0,true,10.0,0
2016,Summer,BRA,Equestrian Jumping,"Individual, Open",358434.0,Jeroen Dubbeldam,Male,43.0,185.0,85.0,NED,1,1.0,1.0,0,1,1.0,0.6950716442981306,0.3049283557018693,1,false,1.0,1
2016,Summer,BRA,Fencing,"Épée, Individual, Men",357646.0,Nikolai Novosjolov,Male,36.0,191.0,93.0,EST,2,9.0,9.0,0,0,0.0,0.9389308140669724,0.061069185933027424,0,true,19.0,0
2016,Summer,BRA,Fencing,"Foil, Individual, Women",357898.0,Edina Knapek,Female,39.0,166.0,53.0,HUN,2,5.0,5.0,0,0,0.0,0.9160988364317246,0.0839011635682754,0,true,10.0,0
2016,Summer,BRA,Fencing,"Épée, Individual, Women",357969.0,Tatyana Logunova,Female,36.0,174.0,62.0,RUS,3,17.0,4.0,0,0,0.0,0.8767454640092671,0.12325453599073286,0,true,11.0,0
2016,Summer,BRA,Fencing,"Foil, Individual, Women",357898.0,Olha Leleiko,Female,39.0,178.0,68.0,UKR,3,17.0,17.0,0,0,0.0,0.9449771369325872,0.05502286306741274,0,true,21.0,0
2016,Summer,BRA,Artistic Gymnastics,"Balance Beam, Women",353693.0,Daniele Hypólito,Female,32.0,147.0,51.0,BRA,4,,2011.0,0,0,0.0,0.9726237329804668,0.0273762670195331,0,true,77.0,0
