ed_year,ed_type,ed_noc,sport,event,result_id,athlete,sex,age,height,weight,athl_noc,nb_participation,rank_n1,best_rank,medal_n,medal_n1,total_medals,proba_0,proba_1,prediction,rank,predict_final
2020,Summer,JPN,Table Tennis,"Singles, Women",1.900403E7,Funke Oshonaike,Female,45.0,167.0,59.0,NGR,5,49.0,33.0,0,0,0.0,0.9470736811174331,0.05292631888256704,0,31.0,0
2020,Summer,JPN,Archery,"Individual, Men",1.8000492E7,Sławomir Napłoszek,Male,52.0,185.0,82.0,POL,1,54.0,54.0,0,0,0.0,0.9548859150269088,0.0451140849730911,0,59.0,0
2020,Summer,JPN,Equestrian Jumping,"Individual, Open",1.901215E7,Malin Baryard-Johnsson,Female,45.0,172.0,52.0,SWE,4,60.0,20.0,0,0,0.0,0.9470736811174331,0.05292631888256704,0,24.0,0
2020,Summer,JPN,Equestrian Dressage,"Individual, Open",1.9012164E7,Beatriz Ferrer-Salat Serra,Female,54.0,176.0,58.0,ESP,4,10.0,3.0,0,0,0.0,0.9449771369325872,0.0550228630674127,0,14.0,0
2020,Summer,JPN,Equestrian Dressage,"Individual, Open",1.9012164E7,Mary Hanna,Female,66.0,173.0,63.0,AUS,5,39.0,24.0,0,0,0.0,0.9470736811174331,0.05292631888256704,0,17.0,0
2020,Summer,JPN,Equestrian Dressage,"Individual, Open",1.9012164E7,Heike Holstein,Female,49.0,170.0,60.0,IRL,3,50.0,26.0,0,0,0.0,0.9470736811174331,0.05292631888256704,0,18.0,0
2020,Summer,JPN,Equestrian Dressage,"Individual, Open",1.9012164E7,Isabell Werth,Female,51.0,169.0,66.0,GER,5,2.0,1.0,1,1,5.0,0.5797364157729366,0.42026358422706345,1,1.0,1
2020,Summer,JPN,Equestrian Jumping,"Individual, Open",1.901215E7,Mario Deslauriers,Male,55.0,180.0,75.0,CAN,2,,4.0,0,0,0.0,0.9470736811174331,0.05292631888256704,0,25.0,0
2020,Summer,JPN,Equestrian Eventing,"Individual, Open",1.9012192E7,Phillip Dutton,Male,57.0,168.0,68.0,AUS,4,3.0,3.0,0,1,1.0,0.8678576235678526,0.13214237643214746,0,2.0,1
2020,Summer,JPN,Equestrian Jumping,"Individual, Open",1.901215E7,Peder Fredricson,Male,48.0,189.0,80.0,SWE,3,2.0,2.0,1,1,1.0,0.8528057597643343,0.14719424023566574,0,2.0,1
2020,Summer,JPN,Equestrian Jumping,"Individual, Open",1.901215E7,Bruce Goodin,Male,51.0,186.0,87.0,NZL,4,,,0,0,0.0,0.9553111288776146,0.044688871122385385,0,38.0,0
2020,Summer,JPN,Equestrian Dressage,"Individual, Open",1.9012164E7,Carl Hester,Male,53.0,182.0,86.0,GBR,5,7.0,5.0,0,0,0.0,0.9413766875477352,0.058623312452264924,0,13.0,0
2020,Summer,JPN,Equestrian Eventing,"Individual, Open",1.9012192E7,Andrew Hoy,Male,61.0,172.0,63.0,AUS,7,13.0,2.0,1,0,0.0,0.9449771369325872,0.0550228630674127,0,12.0,0
2020,Summer,JPN,Equestrian Jumping,"Individual, Open",1.901215E7,Beat Mändli,Male,51.0,182.0,72.0,SUI,2,9.0,9.0,0,0,0.0,0.9442363654090621,0.05576363459093808,0,17.0,0
2020,Summer,JPN,Equestrian Jumping,"Individual, Open",1.901215E7,Daniel Meech,Male,47.0,174.0,70.0,NZL,2,12.0,12.0,0,0,0.0,0.9449771369325872,0.0550228630674127,0,20.0,0
2020,Summer,JPN,Equestrian Dressage,"Individual, Open",1.9012164E7,Steffen Peters,Male,56.0,173.0,68.0,USA,4,12.0,4.0,0,0,0.0,0.8826915233524029,0.11730847664759715,0,4.0,0
2020,Summer,JPN,Artistic Gymnastics,"Horse Vault, Women",1.9009177E7,Oksana Chusovitina,Female,45.0,153.0,43.0,GER,7,7.0,2.0,0,0,0.0,0.9500618321359988,0.04993816786400105,0,6.0,0
2020,Summer,JPN,Shooting,"Air Pistol, 10 metres, Women",1.8000743E7,Mariya Grozdeva,Female,48.0,163.0,63.0,BUL,6,24.0,3.0,0,0,0.0,0.9449771369325872,0.0550228630674127,0,14.0,0
2020,Summer,JPN,Shooting,"Sporting Pistol, 25 metres, Women",1.8000746E7,Mariya Grozdeva,Female,48.0,163.0,63.0,BUL,6,9.0,1.0,0,0,0.0,0.9371118786504844,0.06288812134951556,0,12.0,0
2020,Summer,JPN,Shooting,"Trap, Men",1.8000737E7,David Kostelecký,Male,45.0,190.0,93.0,CZE,5,4.0,1.0,1,0,0.0,0.8907148575680681,0.1092851424319319,0,4.0,0
2020,Summer,JPN,Shooting,"Skeet, Men",1.800074E7,Moustafa Hamdy,Male,48.0,170.0,75.0,EGY,4,18.0,18.0,0,0,0.0,0.9449771369325872,0.0550228630674127,0,14.0,0
2020,Summer,JPN,Shooting,"Air Pistol, 10 metres, Women",1.8000743E7,Nino Salukvadze,Female,51.0,168.0,58.0,GEO,8,34.0,2.0,0,0,0.0,0.9470736811174331,0.05292631888256704,0,20.0,0
2020,Summer,JPN,Shooting,"Sporting Pistol, 25 metres, Women",1.8000746E7,Nino Salukvadze,Female,51.0,168.0,58.0,GEO,8,6.0,1.0,0,0,0.0,0.9262068536190468,0.07379314638095329,0,8.0,0
2020,Summer,JPN,Shooting,"Skeet, Men",1.800074E7,Sayed Al-Mutairi,Male,52.0,172.0,65.0,KSA,4,39.0,15.0,0,0,0.0,0.9748834357659384,0.025116564234061462,0,28.0,0
2020,Summer,JPN,Shooting,"Skeet, Men",1.800074E7,Abdullah Al-Rashidi,Male,57.0,183.0,83.0,IOA,6,3.0,3.0,1,1,1.0,0.8600704382359867,0.13992956176401333,0,4.0,0
2020,Summer,JPN,Shooting,"Trap, Men",1.8000737E7,Abdullah Al-Rashidi,Male,57.0,183.0,83.0,IOA,0,,,0,0,0.0,0.9548859150269088,0.0451140849730911,0,22.0,0
2020,Summer,JPN,Shooting,"Air Pistol, 10 metres, Women",1.8000743E7,Otryadyn Gündegmaa,Female,42.0,168.0,63.0,MGL,6,20.0,9.0,0,0,0.0,0.9449771369325872,0.0550228630674127,0,15.0,0
2020,Summer,JPN,Shooting,"Sporting Pistol, 25 metres, Women",1.8000746E7,Otryadyn Gündegmaa,Female,42.0,168.0,63.0,MGL,6,12.0,2.0,0,0,0.0,0.9449771369325872,0.0550228630674127,0,17.0,0
2020,Summer,JPN,Diving,"Springboard, Men",1.90022E7,Ken Terauchi,Male,40.0,170.0,68.0,JPN,4,,8.0,0,0,0.0,0.9470736811174331,0.05292631888256704,0,13.0,0
2020,Summer,JPN,Sailing,"One Person Dinghy, Men",1.9008725E7,Robert Scheidt,Male,47.0,188.0,76.0,BRA,1,4.0,4.0,0,0,0.0,0.9048422755164398,0.09515772448356023,0,4.0,0
2020,Summer,JPN,Athletics,"50 kilometres Race Walk, Men",1.9000481E7,Jesús Ángel García,Male,51.0,172.0,64.0,ESP,7,20.0,4.0,0,0,0.0,0.9449771369325872,0.0550228630674127,0,18.0,0
2020,Summer,JPN,Archery,"Individual, Women",1.8000588E7,Hanna Karasiova-Marusava,Female,42.0,166.0,59.0,BLR,2,37.0,30.0,0,0,0.0,0.960229402479616,0.03977059752038395,0,55.0,0
2020,Summer,JPN,Archery,"Individual, Women",1.8000588E7,Evangelia Psarra,Female,46.0,172.0,63.0,GRE,5,33.0,7.0,0,0,0.0,0.9449771369325872,0.0550228630674127,0,30.0,0
2022,Winter,CHN,Speed Skating,"3,000 metres, Women",1.9020427E7,Claudia Pechstein,Female,50.0,166.0,61.0,GER,6,9.0,1.0,0,0,0.0,0.9285478769572992,0.07145212304270089,0,11.0,0
2022,Winter,CHN,Speed Skating,"Mass Start, Women",1.9020429E7,Claudia Pechstein,Female,50.0,166.0,61.0,GER,1,13.0,13.0,0,0,0.0,0.9105798484497656,0.08942015155023439,0,11.0,0
2020,Summer,JPN,Athletics,"Hammer Throw, Men",1.900056E7,Ivan Tsikhan,Male,44.0,186.0,110.0,BLR,4,2.0,2.0,0,1,2.0,0.8159524780395153,0.18404752196048466,1,2.0,1
2020,Summer,JPN,Athletics,"Discus Throw, Women",1.9000846E7,Mélina Robert-Michon,Female,41.0,180.0,85.0,FRA,5,2.0,2.0,0,1,1.0,0.8639080459137861,0.13609195408621388,0,9.0,0
2020,Summer,JPN,Athletics,"Marathon, Men",1.9000437E7,Abdi Abdirahman,Male,43.0,178.0,61.0,USA,1,,,0,0,0.0,0.9056991870651384,0.09430081293486174,0,5.0,0
2020,Summer,JPN,Canoe Sprint,"Kayak Singles, 200 metres, Women",1.9016207E7,Teresa Portela,Female,38.0,172.0,69.0,ESP,2,6.0,4.0,1,0,0.0,0.8876184917491065,0.1123815082508936,0,12.0,0
2020,Summer,JPN,Equestrian Jumping,"Individual, Open",1.901215E7,Martín Dopazo,Male,51.0,179.0,79.0,ARG,2,21.0,18.0,0,0,0.0,0.9580674743683536,0.04193252563164624,0,44.0,0
2020,Summer,JPN,Equestrian Eventing,"Individual, Open",1.9012192E7,Carlos Parro,Male,41.0,179.0,76.0,BRA,2,18.0,18.0,0,0,0.0,0.9449771369325872,0.0550228630674127,0,13.0,0
2020,Summer,JPN,Equestrian Eventing,"Individual, Open",1.9012192E7,Nicolas Touzaint,Male,40.0,174.0,60.0,FRA,3,17.0,8.0,0,0,0.0,0.9449771369325872,0.0550228630674127,0,14.0,0
2020,Summer,JPN,Equestrian Eventing,"Individual, Open",1.9012192E7,Austin O'Connor,Male,46.0,170.0,70.0,IRL,2,21.0,17.0,0,0,0.0,0.9449771369325872,0.0550228630674127,0,15.0,0
2020,Summer,JPN,Equestrian Jumping,"Individual, Open",1.901215E7,Laura Kraut,Female,55.0,168.0,58.0,USA,2,23.0,23.0,0,0,0.0,0.8826915233524029,0.11730847664759715,0,5.0,0
2020,Summer,JPN,Artistic Gymnastics,"Horse Vault, Men",1.9009133E7,Marian Drăgulescu,Male,40.0,163.0,64.0,ROU,4,4.0,3.0,0,0,0.0,0.9257852172434292,0.07421478275657092,0,3.0,1
2020,Summer,JPN,Sailing,"One Person Dinghy, Women",1.9008838E7,Tatsiana Drazdouskaya,Female,42.0,175.0,69.0,BLR,5,19.0,15.0,0,0,0.0,0.9232874474786298,0.07671255252137026,0,16.0,0
2020,Summer,JPN,Shooting,"Air Pistol, 10 metres, Women",1.8000743E7,Viktoryia Chaika,Female,40.0,164.0,50.0,BLR,5,16.0,4.0,0,0,0.0,0.9449771369325872,0.0550228630674127,0,16.0,0
2020,Summer,JPN,Shooting,"Sporting Pistol, 25 metres, Women",1.8000746E7,Viktoryia Chaika,Female,40.0,164.0,50.0,BLR,4,24.0,13.0,0,0,0.0,0.9449771369325872,0.0550228630674127,0,18.0,0
2020,Summer,JPN,Shooting,"Rapid-Fire Pistol, 25 metres, Men",1.8000723E7,Leuris Pupo,Male,43.0,168.0,78.0,CUB,5,5.0,1.0,1,0,0.0,0.8994590540985425,0.10054094590145746,0,6.0,0
2020,Summer,JPN,Shooting,"Skeet, Men",1.800074E7,Giorgos Akhilleos,Male,40.0,172.0,75.0,CYP,4,11.0,5.0,0,0,0.0,0.9449771369325872,0.0550228630674127,0,15.0,0
2020,Summer,JPN,Shooting,"Trap, Men",1.8000737E7,Derek Burnett,Male,50.0,178.0,87.0,IRL,4,27.0,7.0,0,0,0.0,0.9469405816492352,0.053059418350764886,0,19.0,0
2020,Summer,JPN,Shooting,"Small-Bore Rifle, Three Positions, 50 metres, Men",1.8000731E7,Marco De Nicolo,Male,44.0,180.0,83.0,ITA,4,27.0,9.0,0,0,0.0,0.9443997020008738,0.05560029799912622,0,12.0,0
2020,Summer,JPN,Shooting,"Trap, Women",1.800076E7,Yukie Nakayama,Female,41.0,161.0,54.0,JPN,3,20.0,4.0,0,0,0.0,0.9232874474786298,0.07671255252137026,0,14.0,0
2020,Summer,JPN,Shooting,"Air Pistol, 10 metres, Women",1.8000743E7,Dina Aspandiyarova,Female,44.0,158.0,65.0,AUS,3,14.0,6.0,0,0,0.0,0.9449771369325872,0.0550228630674127,0,17.0,0
2020,Summer,JPN,Shooting,"Trap, Men",1.8000737E7,Aleksey Alipov,Male,45.0,175.0,80.0,ROC,5,7.0,1.0,0,0,0.0,0.960308930801702,0.03969106919829799,0,27.0,0
2020,Summer,JPN,Marathon Swimming,"10 kilometres Open Water, Women",1.9000337E7,Cecilia Biagioli,Female,35.0,168.0,54.0,ARG,1,16.0,16.0,0,0,0.0,0.9394009964753104,0.060599003524689526,0,24.0,0
2020,Summer,JPN,Marathon Swimming,"10 kilometres Open Water, Men",1.9000336E7,Oussama Mellouli,Male,36.0,192.0,84.0,TUN,2,12.0,1.0,0,0,0.0,0.8999456392413302,0.10005436075866984,0,4.0,0
2020,Summer,JPN,Table Tennis,"Singles, Women",1.900403E7,Jian-Fang Lay,Female,47.0,163.0,58.0,AUS,4,17.0,17.0,0,0,0.0,0.9449771369325872,0.0550228630674127,0,27.0,0
2020,Summer,JPN,Table Tennis,"Singles, Women",1.900403E7,Liu Jia,Female,38.0,160.0,46.0,AUT,5,9.0,9.0,0,0,0.0,0.9449771369325872,0.0550228630674127,0,28.0,0
2020,Summer,JPN,Table Tennis,"Singles, Men",1.900387E7,Timo Boll,Male,39.0,181.0,74.0,GER,5,9.0,5.0,0,0,0.0,0.9293994494576258,0.07060055054237425,0,16.0,0
2020,Summer,JPN,Table Tennis,"Singles, Women",1.900403E7,Xia Lian Ni,Female,57.0,157.0,58.0,LUX,4,17.0,9.0,0,0,0.0,0.9449771369325872,0.0550228630674127,0,29.0,0
2020,Summer,JPN,Weightlifting,"Flyweight, Women",1.9002083E7,Dika Toua,Female,36.0,156.0,52.0,PNG,1,10.0,10.0,0,0,0.0,0.9355632803786328,0.06443671962136728,0,13.0,0
2022,Winter,CHN,Alpine Skiing,"Giant Slalom, Women",1.9019513E7,Sarah Schleper,Female,43.0,162.0,61.0,MEX,5,,14.0,0,0,0.0,0.9518115494219256,0.04818845057807452,0,22.0,0
2022,Winter,CHN,Alpine Skiing,"Super G, Women",1.9019512E7,Sarah Schleper,Female,43.0,162.0,61.0,MEX,1,41.0,41.0,0,0,0.0,0.9638345657561698,0.036165434243830216,0,40.0,0
2022,Winter,CHN,Ski Jumping,"Large Hill, Individual, Men",1.9020635E7,Simon Ammann,Male,41.0,171.0,55.0,SUI,6,13.0,1.0,0,0,0.0,0.9426875442029116,0.0573124557970886,0,14.0,0
2022,Winter,CHN,Ski Jumping,"Normal Hill, Individual, Men",1.902063E7,Simon Ammann,Male,41.0,171.0,55.0,SUI,6,11.0,1.0,0,0,0.0,0.9426875442029116,0.0573124557970886,0,16.0,0
2022,Winter,CHN,Cross Country Skiing,"10 kilometres, Women",1.9019733E7,Lee Chae-Won,Female,41.0,154.0,49.0,KOR,5,51.0,48.0,0,0,0.0,0.964993089364385,0.03500691063561503,0,89.0,0
2022,Winter,CHN,Cross Country Skiing,"15 kilometres Skiathlon, Women",1.9019735E7,Lee Chae-Won,Female,41.0,154.0,49.0,KOR,4,57.0,52.0,0,0,0.0,0.964993089364385,0.03500691063561503,0,62.0,0
2022,Winter,CHN,Cross Country Skiing,"Sprint, Women",1.9019721E7,Lee Chae-Won,Female,41.0,154.0,49.0,KOR,2,64.0,52.0,0,0,0.0,0.964993089364385,0.03500691063561503,0,86.0,0
2022,Winter,CHN,Snowboarding,"Parallel Giant Slalom, Men",1.902067E7,Roland Fischnaller,Male,42.0,186.0,83.0,ITA,5,7.0,7.0,0,0,0.0,0.9220105235686424,0.07798947643135762,0,15.0,0
2022,Winter,CHN,Snowboarding,"Parallel Giant Slalom, Women",1.902075E7,Tomoka Takeuchi,Female,39.0,165.0,61.0,JPN,5,5.0,2.0,0,0,0.0,0.902419909564545,0.09758009043545504,0,8.0,0
2022,Winter,CHN,Skeleton,"Skeleton, Men",1.902037E7,Tomass Dukurs,Male,41.0,186.0,86.0,LAT,3,5.0,4.0,0,0,0.0,0.9009296434176384,0.09907035658236152,0,13.0,0
2020,Summer,JPN,Archery,"Individual, Women",1.8000588E7,Naomi Folkard,Female,37.0,169.0,76.0,GBR,4,7.0,7.0,0,0,0.0,0.9422974971369624,0.057702502863037484,0,26.0,0
2020,Summer,JPN,Archery,"Individual, Men",1.8000492E7,Dave Barnes,Male,34.0,185.0,82.0,AUS,1,36.0,36.0,0,0,0.0,0.9534713720117308,0.04652862798826908,0,57.0,0
2020,Summer,JPN,Archery,"Individual, Men",1.8000492E7,Tarundeep Rai,Male,36.0,174.0,60.0,IND,2,17.0,17.0,0,0,0.0,0.9432703640971172,0.05672963590288295,0,31.0,0
2020,Summer,JPN,Archery,"Individual, Men",1.8000492E7,Takaharu Furukawa,Male,36.0,174.0,89.0,JPN,4,8.0,2.0,1,0,0.0,0.9349098578974409,0.06509014210255927,0,25.0,0
2020,Summer,JPN,Archery,"Individual, Men",1.8000492E7,Jeff Henckels,Male,36.0,184.0,65.0,LUX,2,33.0,33.0,0,0,0.0,0.9425080123167272,0.0574919876832729,0,30.0,0
2020,Summer,JPN,Swimming,"200 metres Individual Medley, Men",1.900014E7,László Cseh,Male,35.0,188.0,83.0,HUN,3,3.0,2.0,0,1,2.0,0.8368704124975896,0.16312958750241038,0,5.0,0
2020,Summer,JPN,Swimming,"100 metres Freestyle, Women",1.9000181E7,Federica Pellegrini,Female,32.0,177.0,65.0,ITA,2,,10.0,0,0,0.0,0.9468611995659358,0.05313880043406415,0,15.0,0
2020,Summer,JPN,Swimming,"200 metres Freestyle, Women",1.9000194E7,Federica Pellegrini,Female,32.0,177.0,65.0,ITA,4,4.0,1.0,0,0,0.0,0.888502453849915,0.11149754615008502,0,3.0,1
2020,Summer,JPN,Swimming,"100 metres Breaststroke, Women",1.9000261E7,Alia Atkinson,Female,32.0,172.0,71.0,JAM,3,8.0,4.0,0,0,0.0,0.9310370432904684,0.06896295670953141,0,7.0,0
2020,Summer,JPN,Swimming,"1,500 metres Freestyle, Women",1.9000221E7,Kristel Köbrich,Female,35.0,170.0,60.0,CHI,0,,,0,0,0.0,0.9357641633558414,0.06423583664415852,0,29.0,0
2020,Summer,JPN,Swimming,"800 metres Freestyle, Women",1.9000213E7,Kristel Köbrich,Female,35.0,170.0,60.0,CHI,4,17.0,14.0,0,0,0.0,0.9447567294175768,0.05524327058242321,0,10.0,0
2020,Summer,JPN,Swimming,"50 metres Freestyle, Men",1.9E7,Brent Hayden,Male,37.0,193.0,86.0,CAN,1,14.0,14.0,0,0,0.0,0.9426145121214522,0.057385487878547824,0,15.0,0
2020,Summer,JPN,Swimming,"100 metres Butterfly, Men",1.9000117E7,Paweł Korzeniowski,Male,35.0,192.0,82.0,POL,1,33.0,33.0,0,0,0.0,0.9396400981720868,0.060359901827913176,0,15.0,0
2020,Summer,JPN,Swimming,"200 metres Backstroke, Women",1.900025E7,Katinka Hosszú,Female,31.0,175.0,65.0,HUN,1,2.0,2.0,0,1,1.0,0.8433099157289402,0.15669008427105982,0,4.0,0
2020,Summer,JPN,Swimming,"200 metres Butterfly, Women",1.9000297E7,Katinka Hosszú,Female,31.0,175.0,65.0,HUN,2,,9.0,0,0,0.0,0.9461162468789696,0.05388375312103045,0,8.0,0
2020,Summer,JPN,Swimming,"200 metres Individual Medley, Women",1.9000307E7,Katinka Hosszú,Female,31.0,175.0,65.0,HUN,3,1.0,1.0,0,1,1.0,0.7443113159203856,0.2556886840796145,1,3.0,1
2020,Summer,JPN,Swimming,"400 metres Individual Medley, Women",1.9000318E7,Katinka Hosszú,Female,31.0,175.0,65.0,HUN,3,1.0,1.0,0,1,1.0,0.7443113159203856,0.2556886840796145,1,3.0,1
2020,Summer,JPN,Weightlifting,"Flyweight, Women",1.9002083E7,Hiromi Miyake,Female,35.0,145.0,48.0,JPN,4,3.0,2.0,0,1,2.0,0.7071619298362575,0.2928380701637425,1,2.0,1
2020,Summer,JPN,Weightlifting,"Lightweight, Women",1.9002101E7,Alexandra Escobar,Female,40.0,161.0,58.0,ECU,4,4.0,4.0,0,0,0.0,0.8582353491098577,0.14176465089014234,0,4.0,0
2020,Summer,JPN,Cycling Road,"Road Race, Individual, Men",1.90017E7,Alejandro Valverde,Male,40.0,177.0,63.0,ESP,4,30.0,12.0,0,0,0.0,0.9516424834898448,0.04835751651015528,0,22.0,0
2020,Summer,JPN,Cycling Road,"Road Race, Individual, Women",1.9001702E7,Trixi Worrack,Female,39.0,159.0,50.0,GER,4,43.0,20.0,0,0,0.0,0.9357806075806848,0.06421939241931525,0,15.0,0
2020,Summer,JPN,Athletics,"Shot Put, Women",1.9000829E7,Valerie Adams,Female,36.0,193.0,120.0,NZL,4,2.0,1.0,1,1,3.0,0.6906418897596263,0.3093581102403737,1,2.0,1
2020,Summer,JPN,Sailing,"Windsurfer, Women",1.9008813E7,Zofia Noceti-Klepacka,Female,34.0,170.0,59.0,POL,3,3.0,3.0,0,1,1.0,0.8077903858905352,0.19220961410946485,1,3.0,1
2020,Summer,JPN,Sailing,"Windsurfer, Women",1.9008813E7,Blanca Manchón,Female,33.0,163.0,60.0,ESP,1,8.0,8.0,0,0,0.0,0.9019488160219614,0.09805118397803858,0,7.0,0
2020,Summer,JPN,Sailing,"Windsurfer, Women",1.9008813E7,Nikola Girke,Female,43.0,178.0,65.0,CAN,2,10.0,10.0,0,0,0.0,0.9232874474786298,0.07671255252137026,0,14.0,0
2020,Summer,JPN,Sailing,"Windsurfer, Men",1.90087E7,Andreas Kariolou,Male,38.0,181.0,74.0,CYP,4,19.0,13.0,0,0,0.0,0.9449771369325872,0.0550228630674127,0,13.0,0
2020,Summer,JPN,Shooting,"Air Rifle, 10 metres, Women",1.8000751E7,Eglys Yahima de la Cruz,Female,40.0,159.0,63.0,CUB,4,31.0,11.0,0,0,0.0,0.9441273680048244,0.055872631995175705,0,11.0,0
2020,Summer,JPN,Shooting,"Small-Bore Rifle, Three Positions, 50 metres, Women",1.8000754E7,Eglys Yahima de la Cruz,Female,40.0,159.0,63.0,CUB,4,10.0,3.0,0,0,0.0,0.9419212701941202,0.058078729805879865,0,10.0,0
2020,Summer,JPN,Shooting,"Air Pistol, 10 metres, Women",1.8000743E7,Olena Kostevych,Female,35.0,160.0,52.0,UKR,4,28.0,1.0,0,0,0.0,0.9332530380869852,0.06674696191301464,0,10.0,0
2020,Summer,JPN,Shooting,"Sporting Pistol, 25 metres, Women",1.8000746E7,Olena Kostevych,Female,35.0,160.0,52.0,UKR,4,22.0,3.0,0,0,0.0,0.9432703640971172,0.05672963590288295,0,15.0,0
2020,Summer,JPN,Shooting,"Skeet, Women",1.8000763E7,Chiara Càinero,Female,42.0,171.0,81.0,ITA,4,2.0,1.0,0,1,2.0,0.7621205088432307,0.2378794911567693,1,2.0,1
2020,Summer,JPN,Shooting,"Air Pistol, 10 metres, Men",1.800072E7,Jin Jong-O,Male,41.0,175.0,78.0,KOR,4,5.0,1.0,0,0,0.0,0.9034203410236716,0.09657965897632832,0,6.0,0
2020,Summer,JPN,Shooting,"Air Pistol, 10 metres, Men",1.800072E7,Daniel Repacholi,Male,38.0,202.0,128.0,AUS,4,44.0,28.0,0,0,0.0,0.9451894898305312,0.054810510169468966,0,16.0,0
2020,Summer,JPN,Shooting,"Skeet, Men",1.800074E7,Erik Watndal,Male,41.0,182.0,75.0,NOR,1,8.0,8.0,0,0,0.0,0.9342957401389214,0.0657042598610786,0,10.0,0
2020,Summer,JPN,Shooting,"Air Rifle, 10 metres, Men",1.8000728E7,Yury Shcherbatsevich,Male,36.0,178.0,87.0,BLR,0,,,0,0,0.0,0.9545277382143086,0.045472261785691366,0,28.0,0
2020,Summer,JPN,Shooting,"Small-Bore Rifle, Three Positions, 50 metres, Men",1.8000731E7,Yury Shcherbatsevich,Male,36.0,178.0,87.0,BLR,2,18.0,8.0,0,0,0.0,0.9431282743754944,0.05687172562450572,0,10.0,0
2020,Summer,JPN,Athletics,"200 metres, Women",1.9000682E7,Ivet Lalova-Collio,Female,36.0,168.0,56.0,BUL,4,8.0,5.0,0,0,0.0,0.9292091982905676,0.07079080170943257,0,7.0,0
2020,Summer,JPN,Athletics,"Discus Throw, Women",1.9000846E7,Nataliya Semenova,Female,38.0,178.0,75.0,UKR,4,,17.0,0,0,0.0,0.9470736811174331,0.05292631888256704,0,27.0,0
2020,Summer,JPN,Athletics,"Discus Throw, Women",1.9000846E7,Seema Punia,Female,37.0,182.0,92.0,IND,3,,12.0,0,0,0.0,0.9444799770037178,0.05552002299628227,0,25.0,0
2020,Summer,JPN,Athletics,"Discus Throw, Women",1.9000846E7,Dragana Tomašević,Female,38.0,175.0,80.0,SRB,4,,18.0,0,0,0.0,0.9735752776240032,0.02642472237599691,0,31.0,0
2020,Summer,JPN,Athletics,"400 metres, Women",1.9000697E7,Amantle Montsho,Female,37.0,173.0,57.0,BOT,3,4.0,4.0,0,0,0.0,0.9469146913700988,0.05308530862990113,0,10.0,0
2020,Summer,JPN,Canoe Sprint,"Kayak Singles, 200 metres, Women",1.9016207E7,Nataliya Sergeyeva,Female,44.0,164.0,64.0,KAZ,1,18.0,18.0,0,0,0.0,0.9036327194732734,0.09636728052672656,0,13.0,0
2020,Summer,JPN,Canoe Sprint,"Kayak Singles, 500 metres, Women",1.9016226E7,Nataliya Sergeyeva,Female,44.0,164.0,64.0,KAZ,2,13.0,13.0,0,0,0.0,0.930461034237502,0.06953896576249803,0,13.0,0
2020,Summer,JPN,Athletics,"400 metres, Women",1.9000697E7,Allyson Felix,Female,35.0,168.0,56.0,USA,1,2.0,2.0,1,1,1.0,0.7675910575319579,0.2324089424680421,1,2.0,1
2020,Summer,JPN,Athletics,"50 kilometres Race Walk, Men",1.9000481E7,João Vieira,Male,44.0,175.0,60.0,POR,3,,,0,0,0.0,0.960229402479616,0.03977059752038395,0,58.0,0
2020,Summer,JPN,Athletics,"50 kilometres Race Walk, Men",1.9000481E7,Matej Tóth,Male,37.0,185.0,73.0,SVK,2,1.0,1.0,0,1,1.0,0.7908720054497647,0.2091279945502354,1,1.0,1
2020,Summer,JPN,Athletics,"Hammer Throw, Men",1.900056E7,Eşref Apak,Male,38.0,184.0,120.0,TUR,4,2412.0,2.0,0,0,0.0,0.9444799770037178,0.05552002299628227,0,27.0,0
2020,Summer,JPN,Athletics,"Triple Jump, Men",1.9000509E7,Nelson Évora,Male,36.0,182.0,72.0,POR,3,6.0,1.0,0,0,0.0,0.9176571608933172,0.08234283910668287,0,4.0,0
2020,Summer,JPN,Athletics,"1,500 metres, Men",1.9000422E7,Nick Willis,Male,37.0,183.0,68.0,NZL,4,3.0,2.0,0,1,2.0,0.8662255734699804,0.1337744265300196,0,2.0,1
2020,Summer,JPN,Athletics,"Discus Throw, Men",1.9000543E7,Lois Maikel Martínez,Male,39.0,187.0,120.0,CUB,2,,,0,0,0.0,0.9491872141363028,0.05081278586369716,0,30.0,0
2020,Summer,JPN,Fencing,"Épée, Individual, Women",1.9017223E7,Ana Maria Popescu,Female,36.0,175.0,64.0,ROU,4,9.0,2.0,1,0,0.0,0.9168423865076591,0.08315761349234073,0,15.0,0
2020,Summer,JPN,Fencing,"Sabre, Individual, Women",1.9017437E7,Mariel Zagunis,Female,35.0,173.0,72.0,USA,4,9.0,1.0,0,0,0.0,0.7956152079605192,0.20438479203948076,1,3.0,1
2020,Summer,JPN,Fencing,"Foil, Individual, Men",1.90164E7,Andrea Cassarà,Male,36.0,193.0,93.0,ITA,4,16.0,3.0,0,0,0.0,0.9389308140669728,0.06106918593302736,0,14.0,0
2020,Summer,JPN,Fencing,"Foil, Individual, Men",1.90164E7,Peter Joppich,Male,38.0,176.0,68.0,GER,4,12.0,5.0,0,0,0.0,0.9293994494576258,0.07060055054237425,0,12.0,0
